	8	
	AK	
	Andrej	
	AК	
	DB	
	Int	
	LI	
	RAI	
	REI	
	S	
	ajλi	
	albina	
	altijst	
	ampeλ	
	amtəs	
	ana	
	ananaj	
	andrej	
	ant	PART
	artaśman	
	artaśti	
	arŋ	
	ata	
	atew	
	atma	
	atəŋ	
	ańχɛm	
	aŋkew	
	aŋkewa	
	aŋkewən	
	aŋkija	
	aŋkije	
	aŋkijew	
	aŋkɛŋəλ	
	aŋlɛmasəw	
	aŋśaśɛm	
	aŋən	
	aŋənəλ	
	aśew	
	aśeλən	
	aśɛŋəλ	
	aλnɵmλa	
	aλśəti	
	aλəŋən	
	aλɛməsŋən	
	aλλˊa	
	aχa	
	beloj	
	coughs	
	ee	
	ew	
	eweŋ	
	ewijeλ	
	ewtəm	
	ewəttijən	
	ewətλajət	
	govorit	
	ikileŋken	
	imew	
	iməλti	
	itɛm	
	ińśəsa	
	ińśəsti	
	iλs	
	iχtəmət	
	iχətsəλλe	
	jańśɛmiλəs	
	jańśɛməs	
	je	
	ješaśsət	
	ješaśti	
	jeλta	
	jeχaλ	
	jirsəλλe	
	jirəmmeλ	
	jiλn	
	jon	
	jošəλa	
	joχarta	
	joχλaλa	
	ju	
	jurɛməsλe	
	juwərtəmət	
	juwɛməλət	
	juχat	
	juχtantəs	
	juχti	
	juχtijəλti	
	juχtəmsa	
	juχtəmtəλ	
	juχtəptiλəs	
	juχətmaλ	
	juχətmaλǝn	
	juχətmeλ	
	juχətsajŋən	
	juχətsajət	
	juχətsajəw	
	juχətsəŋən	
	jăkti	
	jămaśti	
	jăŋχman	
	jăŋχtijən	
	jăŋχtɛm	
	jăŋχλəŋən	
	jɛtša	
	jɵšena	
	jɵšew	
	jɵšeλ	
	jʉwati	
	jʉwəntəλ	
	jʉwəntλət	
	jʉχi	
	jʉχətsəw	
	k	
	kajojin	
	kasəλəs	
	katre	
	katəλsa	
	katəλsajŋən	
	katλtijn	
	katλtən	
	katλəssət	
	katλλ	
	katλλa	
	katλλajət	
	katλλət	
	kašeλ	
	kaši	
	ke	
	ketməs	
	keλλi	
	kimλta	
	kirsaśmeλ	
	kirsət	
	kirti	
	kirλa	
	kus	
	kuλˊajən	
	kănšti	
	kănλ	
	kănλəλ	
	kătsir	
	kătsəršakət	
	kătsəršə	
	kătŋən	
	kătŋəλən	
	kătŋɛm	
	kătλman	
	kătλəptəsi	
	kăλijɛŋ	
	kɛrətˊλˊəsət	
	kɵreλ	
	kɵrtena	
	kɵrtewa	
	kɵrteλa	
	kɵrteλən	
	kɵrtɛm	
	kɵrtλən	
	kʉ	
	kʉnšəmsajəm	
	kʉnšɛməmeλ	
	kʉra	
	kʉrlisa	
	kʉtije	
	kʉλˊŋən	
	kʉλˊət	
	lak	
	lana	
	lapənman	
	leŋkeλən	
	liŋken	
	lupsajəŋən	
	luptaλ	
	lupteλ	
	lupλəw	
	lăp jirsəλλe	
	m	
	meń	
	meŋk	
	meŋkŋən	
	meŋkλaλ	
	mijət	
	mirəλa	
	mišen	
	mmm	
	mojiλa	
	mojλaλ	
	mojλaλət	
	mojλupsi	
	mojλupsijət	
	mojλəpsijət	
	mojλəpsətən	
	mojλəti	
	mojλəλ	
	mojλəλəw	
	mojλəλλe	
	moləpśəŋ	
	možno	
	mujew	
	mutšańśijəλsəm	
	mutšańśɛməsət	
	mutšańśλət	
	muλtet	
	muλtetən	
	muλti aratən	
	muλχ	
	mănati	
	măniλəs	
	mănsajtən	
	mănsəw	
	măntaλən	
	mănten	
	mănλa	
	mănλəmən	
	mărŋəλtijəλλən	
	mărɛmn	
	măša	
	mǎnti	
	mɛnɛməmaλ	
	mɛŋk	
	mɵstəλ	
	nado	
	naja	
	nawrəλtijəλλəw	
	nawrəλtsajəm	
	naχsăŋ	
	ne	
	nijɛm	
	ninana	
	nir	
	no	
	numsijen	
	numsəλən	
	nuplub	
	nur	
	nuša	
	nɛmtəm	
	nɛmətsa	
	nɵməsijəλλəm	
	nɵməsijəλλəŋən	
	nɵməstija	
	nɵmλəλλe	
	nөmsλew	
	o	
	obazatelno	
	omsijəλmaλ	
	omsijəλti	
	omsijəλλəm	
	omsəmtijəλmaλ	
	omsəmŋən	
	omsəλsajəm	
	oməsantəs	
	oməsmaλ	V.PTCP;PST;ARGNO3;ARGNOP
	oməssa	V;PST;PASS;ARGNO3;ARGNOS
	oməssajət	V;PST;PASS;ARGNO3;ARGNOP
	oməssəm	V;PST;ARGNO1;ARGNOS
	oməsti	V.PTCP;PRS
	oməsλ	V;PRS;ARGNO3;ARGNOS
	oməsλət	V;PRS;ARGNO3;ARGNOP
	oooo	
	op	
	opornaja	
	owew	
	owewa	
	oλumλ	
	oλŋitsəλλe	
	oλəmən	
	oχəλ	
	oχəλaλ	
	p	
	paije	
	pakniλəs	
	pakənman	
	pakənsəŋən	
	pakəntsət	
	pamətman	
	pamətti	
	pannɛ	
	panăn	
	partijəλti	
	partλajəw	
	pasər	
	pawlowičen	
	pawte	
	pawtijəλsəm	
	pawtəmŋən	
	pawtəsa	
	pawərtət	
	paχojat	
	perwij	
	pewərsəm	
	pewəλλəmən	
	pewəλλəŋən	
	peλkaλ	
	pirəśŋəλ	
	pitmɛm	
	pitrən	
	pitsəŋən	
	pitsəλti	
	pitəmsa	
	pitəmλən	
	pitλən	
	pitλətən	
	pińśəsət	
	piś	
	piλama	
	piλana	
	piλaŋa	
	piλeλa	
	piλma	
	piλtəśman	
	pojəkśijəλ	
	pomuta	
	pomət	
	poresti	
	porijeŋ	
	porəχλən	
	postəti	
	posən	
	pošχijəm	
	poχənsət	
	punsa	
	punsajət	
	purajewən	
	purtəm	
	purəməs	
	puteλ	
	putrɛməλət	
	putəra	
	putərtsəλλe	
	putərtəλ	
	putərtλəλλe	
	puχen	
	puχew	
	puχije	
	puχɛm	
	păpajen	
	păsta	
	păt	
	pătlamən	
	păλattijən	
	păλattɛŋət	
	păλattɛλən	
	păλtaptǝti	
	păλtapət	
	păλŋəλ	
	păλλa	
	păλλaŋən	
	pɛləkəλ	
	pɛλana	
	pɛλkəλ	
	pɵjəkśəλ	
	pɵrəntəm	
	pɵsŋət	
	pɵsŋəλ	
	pɵsŋɛmən	
	pɵsəməti	
	pɵšəs	
	pʉknəλ	
	pʉšija	
	riməχa	
	riwλət	
	romməλtəmŋən	
	runməλtəλ	
	răkənmaλ	
	răńpijəmŋən	
	rɵtn	
	rʉwən	
	saśən	
	saśλəŋən	
	saχteλa	
	saχətteλa	
	sewərməλλe	
	sewərsəλλe	
	sewɛrməλλe	
	sijaśati	
	sijaśman	
	siw keλλaλ	
	siŋəλ	
	sojpăλ	
	sojəp	
	sojχəmtəλ	
	sorok	
	sorəλti	
	sotəm	
	surməλ	
	surta	
	surteλ	
	surtije	
	suχijenən	
	săməλ	
	săməλən	
	sămλaλ	
	sămλən	
	sə	
	səχən	
	sɛmpi	
	sɛmŋəλan	
	sɛmən	
	sɛməλ	
	sɛmλaŋən	
	sɛŋkəλsət	
	sɛŋkλajət	
	sɵjpăti	
	sɵnən	
	sɵrə	
	sɵλijeλaλ	
	sɵλijeλən	
	sɵχtijəλti	
	sɵχtəs	
	sɵχtəsλaλ	
	sɵχtəλ	
	sɵχtəλλəw	
	sɵχəmən	
	sʉrijəλ	
	sʉrtəλ	
	sʉλtǝmλaλ	
	t	
	ta	
	tantra	
	tantrajen	
	tantrajn	
	tanχa	
	tarnəŋ	
	taλsəλe	
	taλsəλλe	
	taλtaet	
	taλən	
	taχewa	
	teiλt	
	tewənλəsi	
	ti	
	tinśaŋa	
	tinśaŋen	
	tinśaŋən	
	tińśaŋən	
	toχ	
	turməλ	
	turməλəλλe	
	tuλta	
	tuχ	
	tă	
	tăjsa	
	tăjtaŋ	
	tăjtəŋ	
	tăjλajət	
	tămen	
	tărmatsət	
	tăχet	
	tăχtem	
	tăχəmət	
	tăχəməti	
	tăχəməλət	
	tăχɛmən	
	tǎjs	
	tǎm	
	tǎχijən	
	tɛknəptəsλe	
	tɛrmaλəman	
	tɵrəma	
	tɵtˊλaλən	
	tɵtλˊəsijəm	
	tɵtλˊəλ	
	tɵtλˊɛməλət	
	tɵλət	
	tɵλɵ	
	tɵχərsəλe	
	tʉləmman	
	tʉləmsət	
	tʉwaλǝn	
	tˊojijəλ	
	tˊɵtˊi	
	tөp	
	tөλλe	
	ullotλawa	
	usmew	
	utijet	
	utli jʉwman	
	utli jʉwmaλ	
	utteλ	
	utŋən	
	utŋəλ	
	utŋəλamən	
	utəmət	
	utətən	
	utλan	
	uśχʉλˊ	
	ušəm	
	ušəλ	
	uλati	
	uλsəŋən	
	uλəmλəw	
	uλən	
	uχλən	
	vopśem	
	vsˊo	
	wanaməs	
	wantijəλλəm	
	wantijəλλəw	
	wantsa	
	wantsew	
	wantsən	
	wanttɛmən	
	wantλew	
	wantλəλən	
	wanəλtijəλsajəm	
	wanλtiλəs	
	wanλtəλew	
	warən	
	wejin	
	wejən	
	wi	
	widimo	
	wiλle	
	wortmal	
	wortəsti	
	woŋχti	
	wošena	
	wošeλa	
	wošətsəλam	
	wošətλəw	
	woχλəs	
	wsɵ	
	wtoroj	
	wu	
	wueλ	
	wujəmsajəm	
	wujʉm	
	wur	
	wurŋajen	
	wutpijən	
	wuλta	
	wɛ	
	wɛrantijəλ	
	wɛrašək	
	wɛrəmsəŋən	
	wɛrəntijəλ	
	wɛrənλa	
	wɛrɛm	
	wɛrλəm	
	wɛrλəmeλən	
	wɛrλəwən	
	wɛrλɛm	
	wɵjaλən	
	wɵje	
	wɵjtsəλλən	
	wɵjətsajət	
	wɵjətλa	
	wɵnat	
	wɵntəpəλ	
	wɵnəλtətəλən	
	wɵrta	
	wɵrtman	
	wɵsmaλ	
	wɵsλe	
	wɵtšəsət	
	wɵśiλˊman	
	wɵλa	
	wɵλen	
	wɵλijət	
	wɵλmen	
	wɵλmeλ	
	wɵλmətsəŋən	
	wɵλteλən	
	wɵλəpsija	
	wʉje	
	wʉjmaλ	
	wʉra	
	wʉramije	
	wʉrśəken	
	wʉrət	
	wʉsλəm	
	wʉtśijəλseλ	
	wʉλijet	
	wʉλijeλan	
	wʉλijeλən	
	wʉλiλam	
	wʉλiλamən	
	wʉλiλew	
	wʉλɛŋəλ	
	wʉλλe	
	wөn	
	wөnta	
	wөti	
	wөλ	
	wөλti	
	wөλɛm	
	ăktəśmeλ	
	ănšək	
	ăsslti	
	ătλaλ	
	ăńśarən	
	ăŋkərtmaλ	
	ăλiλəm	
	ăλmaλ	
	ăλseλ	
	ăλsət	
	ăλəm	
	ńawrɛmijeλən	
	ńawrɛmətən	
	ńawrɛmλən	
	ńańəŋ	
	ńinšəmsət	
	ńiwəśta	
	ńuχtəsλe	
	ńăχ muləŋən	
	ńɵrtmən	
	ńɵrəmən	
	ńɵrλa	
	ńɵχmiλəs	
	ńɵχəλλaλλe	
	ś	
	śalijλ	
	śatˊśaśew	
	śatˊśaśɛmən	
	śawrəmtəm	
	śaśeλ	
	śaśɛmən	
	śaχəra	
	śemˊja	
	śenta	
	śikəš	
	śikɛm	
	śimśi	
	śin	
	śiruwɛmən	
	śiten	
	śitew	
	śitλaλ	
	śo	
	śoləm	
	śoχran	
	śăλt	
	śăλət	
	śăλəλət	
	śǎta	
	śǎλta	
	śɵśiλˊ	
	šariti	
	šarətλəm	
	šim	
	šitama	
	šiwaλəmaλən	
	šiweλ	
	šiŋəša	
	št	
	što	
	šuwaλəs	
	šuwaλəsəŋən	
	šăŋkλəm	
	šăλɛməsi	
	šɵmpəλtsajət	
	šɵtλət	
	šɵšijəλλəm	
	šɵšiλəs	
	šɵšɛməsŋən	
	ǎn	
	əm	
	əλ	
	ɛpλa	
	ɛsəλmaλ	
	ɛsəλsa	
	ɛsəλλa	
	ɛsəλλajmən	
	ɛtmiλati	
	ɛtməmaλ	
	ɛtməsəw	
	ɛtsəw	
	ɛtəλ	
	ɛtλˊəλəw	
	ɛλəλ	
	ɛλλaλ	
	ɵχəλa	
	ɵχλɛma	
	ʉpɛm	
	λa	
	λarijs	
	λatəλ	
	λawəλλəmən	
	λawλəmsa	
	λawλəpsi	
	λawλəsλəm	
	λańpisajət	
	λaλa	
	λaλepa	
	λe	
	λeśitijəλ	
	λinana	
	λipeλən	
	λiλλəs	
	λiχam	
	λoj	
	λońśmaλ	
	λošekəλ	
	λoλəmλa	
	λoλˊmaλ	
	λoλˊśi	
	λoλˊəm	
	λu	
	λupni	
	λuwattɛλən	
	λuwatšək	
	λuŋsəw	
	λuŋtaλ	
	λuŋtenən	
	λuŋɛməsŋən	
	λuŋɛməsəw	
	λuŋλəŋən	
	λywəm	
	λăχmatət	
	λǎλtəm	
	λɛrijet	
	λɛrijeλ	
	λɛλmeλ	
	λɛλəmsəm	
	λɛλəmsət	
	λɛλəmsəŋən	
	λɛλəmtijəλman	
	λɵmətsuχλən	
	λɵntijeŋaλ	
	λɵtmaλ	
	λɵŋ	
	λɵŋk	
	λɵŋŋaλ	
	λɵŋśijəλti	
	λɵŋχλan	
	λɵŋχλaλən	
	λɵλˊ	
	λʉŋəs	
	λʉŋəλtəp	
	λˊatatəλ	
	λˊuχitijəman	
	λˊuχitijəλman	
	λˊuχitijəλti	
	λˊuχitλəλλe	
	χarti	
	χirije	
	χirijen	
	χirijenən	
	χirəλ	
	χirɛm	
	χiλnɛŋəλ	
	χo	
	χoməsətən	
	χopt	
	χoptaλ	
	χopteŋən	
	χoptiλam	
	χoptəpti	
	χoptəptijλλ	
	χoptəpttijən	
	χoptəpttəjn	
	χoptəti	
	χoptətλajət	
	χor	
	χort	
	χorət	
	χorλan	
	χorλaλ	
	χotijen	
	χotəŋ	
	χotəλa	
	χowɛməs	
	χoŋχrajen	
	χośa	
	χošməλti	
	χoλəm	
	χu	
	χuməsət	
	χuntati	
	χuntaλ	
	χurasp	
	χurasət	
	χurti	
	χurŋəλtsajəm	
	χurɛməsijəm	
	χuw	
	χuwat	
	χuśɛma	
	χušapenən	
	χušapət	
	χă	
	χăjijəλajət	
	χăjsajət	
	χăra	
	χărena	
	χăreλa	
	χăreλən	
	χări	
	χărijəλ	
	χătśaλən	
	χătśəm	
	χătəməs	
	χătəməλi	
	χăńɛməsŋən	
	χăńɛməsəw	
	χăśijəλsəm	
	χăśsəŋən	
	χăšapəna	
	χɵja	
	χɵjeλ	
	χɵrəŋa	
	χɵrɛsijəλλəm	
	χɵrλi	
	χɵrλəmeλ	
	χɵsati	
	χɵsət	
	χɵŋχti	
	χɵλməsət	
	χɵλməsɛm	
	χɵλsət	
	χɵλtaλən	
	χɵλλəpen	
	χɵλλət	
	χɵχəλməteλ	
	χɵχλəλən	
	χʉwašək	
	χʉśa	
	χʉλta	
	χөλəm	
	АК	
	Александр	
	Алёша	
	Бабинцева	
	Вагатов	
	Вот	
	Данилович	
	Денис	
	Его	
	Егор	
	И	
	Игнатий	
	Ильинична	
	Ильиничнаjen	
	Инна	
	Ирнашка	
	КАШ	
	Как	
	Каксин	
	Клавдия	
	Константин	
	Культурно	
	Максим	
	Мария	
	Матвеев	
	Молданов	
	Молданова	
	НРЗБ	
	Надя	
	Николаевич	
	Ну	
	По	
	Степановна	
	Сюлись	
	Там	
	Тарлин	
	Тимофеевич	
	Ханты	
	Юилск	
	Юильск	
	антропологическая	
	арканят	
	беда	
	без	
	больше	
	бригадиром	
	бы	
	был	
	было	
	в	
	везде	
	вести	
	во	
	войне	
	волосы	
	вот	
	время	
	все	
	всех	
	всё	
	вы	
	вяленая	
	вяленый	
	говорить	
	год	
	да	
	даже	
	дальше	
	день	
	деревото	
	дня	
	до	
	домой	
	допустим	
	дятька	
	его	
	еще	
	жили	
	забрала	
	забыла	
	заводятся	
	звали	
	здесь	
	значит	
	знаю	
	и	
	как	
	какое	
	кастрировать	
	клаcа	
	клас	
	класс	
	клеймят	
	когда	
	колледж	
	команда	
	конечно	
	константин	
	который	
	кусок	
	летом	
	лисы	
	мансийский	
	мать	
	меня	
	место	
	может	
	моторы	
	на	
	наверное	
	над	
	надо	
	название	
	называется	
	начните	
	не	
	неразобранный	
	новый	
	нрзб	
	ну	
	нулев	
	нулевой	
	общем	
	ой	
	он	
	она	
	опять	
	отпустить	
	отцовской	
	педагогический	
	первый	
	перевожу	
	по	
	пока	
	помут	
	потом	
	потому	
	похантыйски	
	поэтому	
	предложение	
	пришлось	
	про	
	пропал	
	пытается	
	пяти	
	ра	
	раскулачивали	
	расскажите	
	рассказывать	
	рус	
	русски	
	русский	
	рыбака	
	сантиметров	
	семи	
	скажешь	
	сказать	
	слово	
	смотрел	
	старше	
	старые	
	статьи	
	стекло	
	так	
	там	
	текст	
	течение	
	течении	
	то	
	тоже	
	только	
	тут	
	у	
	уже	
	утром	
	училище	
	учитель	
	фотографии	
	хантов	
	хантыйски	
	хантыйское	
	целый	
	часов	
	четвёртый	
	чисто	
	что	
	чтоб	
	чё	
	школа	
	это	
	этот	
	эээ	
	юильск	
	юильские	
	я	
	өŋəχ	
	өŋχə	
	өχtijən	
	өχəλ	
	өχλaλ	
***	I	
***	IM	
***	im	
***	mit	
***	na	
***	sort	
-e	jasəŋe	N;NOM;SG
-i	rʉśi	ADJ
-iλ	pitiλsəm	V;PST;ARGNO1;ARGNOS
-jmən	χojəsajmən	V;PST;PASS;ARGNO3;ARGNOS
-maλən	juχətmaλən	
-nə	jʉχəλnə	N;PSS3S;NOM;SG
-t	pojkśəstəw	N;PST;PSS1P;NOM;SG
-t	χujtət	PRO;PL;NOM
-tλe	śitλe	ADJ
-ś	χătˊśəm	V.PTCP;PST
-śə	pojkśəti	V.PTCP;PRS
-śə	pojəkśəti	V.PTCP;PRS
-əmp	aλəmpsajəm	V;PST;DAT;ARGNO1;ARGNOS
-λa	piλaλa	
-λa	uλλasəm	V;PST;ARGNO1;ARGNOS
-λew	tɵλew	V;ARGNO3;ARGNOS
-λəλen	ewətλəλen	V;ARGNO3;ARGNOS
Alekseevna	Alekseevna	N;NOM;SG
Andreevič	Andreevič	N;NOM;SG
Galina	Galina	N;NOM;SG
Komarova	Komarovajen	N;PSS2S;NOM;SG
Leonid	Leonid	N;NOM;SG
Loganɨ	Loganɨ	N;NOM;SG
Manenkow	Manenkow	N;NOM;SG
Moldanova	Moldanova	N;NOM;SG
Mongolia	Mongolia	N;NOM;SG
Mongolia	Mongoliajən	N;LOC;SG
Obatina	Obatina	N;NOM;SG
Pim	Pim	N;NOM;SG
Tonja	Tonjaen	N;PSS2S;NOM;SG
Xɛtta	Xɛtta	N;NOM;SG
a	a	
a	a	CONJ
a	a	N;NOM;SG
a	a	PART
administratsija	administratsija	N;NOM;SG
aj	aj	ADJ
aj	aj	N;NOM;SG
aj	aja	ADJ;DAT
aj	aje	ADJ
aj	ajšək	ADJ;COMP
aj	ajšəka	ADJ;COMP;DAT
aj	ajən	N;LOC;SG
aj	ajət	ADJ;PL
aj keλ	aj keλ	N;NOM;SG
aj λaŋki	aj λaŋki	N;NOM;SG
aje	ajeλ	N;PSS3S;NOM;SG
ajkeλ	ajkeλ	N;NOM;SG
ajmkitəm	ajmkitəm	ADJ
ajəλta	ajəλta	ADV
ajəλti	ajəλti	ADV
ajəλtijewa	ajəλtijewa	ADV
ajλta	ajλta	ADV
ajλtijewa	ajλtijewa	ADV
ak	akew	N;PSS1P;NOM;SG
ak	akəλ	N;PSS3S;NOM;SG
ak	akɛm	N;PSS1S;NOM;SG
akań	akań	N;NOM;SG
akań	akańijew	N;PSS1P;NOM;SG
akań	akańən	N;LOC;SG
akań	akańət	N;PL;NOM
akań	akańԑmn	N;PSS1D;NOM;SG
ake	akeλ	N;PSS3S;NOM;SG
ake	akeλaλ	N;PL;PSS3S;NOM
aki	aki	N;NOM;SG
aki	akiλaλ	N;PL;PSS3P;NOM
aktəś	aktəśa	V;IMP;ARGNOS;ARGNO3;ARGNOS
aktəś	aktəśsajət	V;PST;PASS;ARGNO3;ARGNOP
aktəś	aktəśsət	V;PST;ARGNO3;ARGNOP
aktəś	aktəśtət	V;PRS;ARGNO3;ARGNOP
aktəś	aktəśλət	V;PRS;ARGNO3;ARGNOP
akəm	akəmsət	V;PST;ARGNO3;ARGNOP
akəm	akəmλət	V;PRS;ARGNO3;ARGNOP
akԑ	akԑm	N;PSS1S;NOM;SG
al'onuška	al'onuškajəλ	N;PSS3S;NOM;SG
ala	alla	N;NOM;SG
aleksandr	aleksandr	N;NOM;SG
alikow	alikow	N;NOM;SG
alikowa	alikowa	N;NOM;SG
alɵša	alɵša	N;NOM;SG
amamətśi	amamətśɛm	N;PSS1S;NOM;SG
amp	amp	N;NOM;SG
amp	ampa	N;DAT;SG
amp	ampew	N;PSS1P;NOM;SG
amp	ampən	N;LOC;SG
amp	ampət	N;PL;NOM
amp	ampətən	N;PL;LOC
amp	ampəλ	N;PSS3S;NOM;SG
amp	ampɛm	N;PSS1S;NOM;SG
amp	ampλan	N;PL;PSS2S;NOM
amp	ampλaw	N;PL;PSS1P;NOM
amp	ampλaλ	N;PRS;PSS3S;NOM;SG
amp	ampԑm	N;PSS1S;NOM;SG
ampar	ampar	N;NOM;SG
ampar	amparλaλ	N;PRS;PSS3S;NOM;SG
amt	amtəs	V;PST;ARGNO3;ARGNOS
amt	amtəŋ	ADJ
amńa	amńa	N;NOM;SG
amńa	amńajew	N;PSS1P;NOM;SG
amərλə	amərλəti	V.PTCP;PRS
amət	amətman	V.CVB
amət	amətti	V.PTCP;PRS
amətti	amətsaŋən	V;PST;ARGNO3;ARGNOD
amətti	amətsət	V;PST;ARGNO3;ARGNOP
amətti	amətsəw	V;PST;ARGNO1;ARGNOP
an	an	N;NOM;SG
an	an	PART
an	anije	N;NOM;SG
an	anijeλ	N;PSS3S;NOM;SG
an	anijԑm	N;PSS1S;NOM;SG
an	anən	N;LOC;SG
an	anət	N;PL;NOM
an	anλaλ	N;PL;PSS3S;NOM
an	kewan	N;NOM;SG
andrap	andrap	N;NOM;SG
andrejka	andrejkajəλ	N;PSS3S;NOM;SG
anna	anna	N;NOM;SG
ant	an	PART
ant	ant	PART
ant	anta	PART
ant	antəs	V;PST;ARGNO3;ARGNOS
ant pă	an pă	PART
antəp	antəp	N;NOM;SG
antəp	antəpəλ	N;PSS3S;NOM;SG
antəp jʉλ	antəp jʉλ	N;NOM;SG
antɵm	antɵ	PART
antɵm	antɵm	PART
apr	aprəŋ	ADJ
apś	apśeλ	N;PSS3P;NOM;SG
apś	apśəλ	N;PSS3S;NOM;SG
apś	apśɛm	N;PSS1S;NOM;SG
apśe	apśem	N;PSS1S;NOM;SG
apśe	apśeλ	N;PSS3S;NOM;SG
apəl	apəlɛm	N;PSS1S;NOM;SG
apəlnԑŋ	apəlnԑŋəλ	N;PSS3S;NOM;SG
apəlԑ	apəlԑmn	N;PSS1S;LOC;SG
apər	apər	N;NOM;SG
ar	ar	ADV
ar	ar	N;NOM;SG
ar	ara	ADV;DAT
ar	arašək	ADJ;DAT;COMP
ar	arem	N;PSS1S;NOM;SG
ar	aren	N;PSS2S;NOM;SG
ar	arijeλ	N;PRS;NOM;SG
ar	arn	N;LOC;SG
ar	art	N;ACC;SG
ar	aršək	ADV;COMP
ar	arət	N;PL;NOM
ar	arλaλ	N;PL;PSS3S;NOM
ara	ara	ADV
arat	arat	N;NOM;SG
arat	arattewn	V.PTCP;PRS;ARGNO1;ARGNOP;LOC
ari	ariman	V.CVB
ari	ariti	V.PTCP;PRS
ariti	arijəλ	V;PRS;ARGNO3;ARGNOS
ariti	arijλ	V;PRS;ARGNO3;ARGNOS
ariti	arisa	V;PST;PASS;ARGNO3;ARGNOS
ariti	arisət	V;PST;ARGNO3;ARGNOP
ariti	ariλijəs	V;PST;ARGNO3;ARGNOS
ariti	ariλəm	V;PRS;ARGNO1;ARGNOS
ariti	ariλət	V;PRS;ARGNO3;ARGNOP
ariti	ariλəw	V;PRS;ARGNO1;ARGNOP
armia	armia	N;NOM;SG
armia	armiajən	N;LOC;SG
armia	armija	N;NOM;SG
armia	armijaja	N;DAT;SG
armiaja	armiaja	
arne	arnet	N;PL;NOM
arsər	arsər	ADJ
art	artn	ADP;LOC
art	artən	ADP;LOC
art	artən	N;LOC;SG
artaśti	artaśəs	V;PST;ARGNO3;ARGNOS
artaλə	artaλəman	V.CVB
artaλə	artaλəti	V.PTCP;PRS
artaλəti	artaλəλλe	V;PRS;ARGNO3;ARGNOS;ARGAC
as	as	N;NOM;SG
as	asa	N;DAT;SG
as	asn	N;LOC;SG
as	asən	N;LOC;SG
as	asλi	ADJ
at	at	
at	at	N;NOM;SG
at	at	PART
at	ata	N;DAT;SG
at	atən	N;LOC;SG
at	atət	N;PL;NOM
at	atətən	N;PL;LOC
at	atəλ	N;PSS3S;NOM;SG
at	atλa	N;PSS3S;DAT;SG
at	atλaλən	N;PL;PSS3S;LOC
at	atλətən	N;PSS3S;PL;LOC
at	atԑm	N;PSS1S;NOM;SG
ateλ	ateλ	
ateλ	ateλ	ADJ
ateλt	ateλt	ADJ
ateλt	ateλt	ADV
ateλta	ateλta	ADV
atm	atma	ADJ
atəm	atəm	ADJ
atəλt	atəλt	ADV
atəλt	atəλtšək	ADV;COMP
atλən	atəλən	ADV
atλən	atλən	ADV
awgust	awgust	N;NOM;SG
aŋk	aŋkeλ	N;PSS3P;NOM;SG
aŋk	aŋkɛm	N;PSS1S;NOM;SG
aŋk	aŋkɛmən	N;PSS1D;NOM;SG
aŋk	aŋkɛmən	N;PSS1S;LOC;SG
aŋka	aŋka	N;NOM;SG
aŋkaŋk	aŋkaŋkɛm	N;PSS1S;NOM;SG
aŋkaŋk	aŋkaŋkɛmən	N;PSS1S;LOC;SG
aŋkaŋki	aŋkaŋki	N;NOM;SG
aŋke	aŋken	N;PSS2S;NOM;SG
aŋke	aŋkeŋəλam	N;DU;PSS1S;NOM;SG
aŋke	aŋkeλ	N;PSS3S;NOM;SG
aŋke	aŋkeλən	N;PSS3S;LOC;SG
aŋke	aŋkeλəw	N;PSS3S;PSS1P;NOM;SG
aŋki	aŋken	N;PSS2S;NOM;SG
aŋki	aŋken	N;PSS3D;NOM;SG
aŋki	aŋkeλ	N;PSS3S;NOM;SG
aŋki	aŋki	N;NOM;SG
aŋki	aŋkijɛm	N;PSS1S;NOM;SG
aŋki	aŋkɛm	N;PSS1S;NOM;SG
aŋki	aŋkɛŋən	N;DU;NOM;SG
aŋki	aŋkɛŋəλ	N;PSS3S;NOM;SG
aŋkśaś	aŋkśaśɛm	N;PSS1S;NOM;SG
aŋkśaś	aŋkśaśɛmən	N;PSS1S;LOC;SG
aŋkśaśi	aŋkśaśiλam	N;PL;PSS1S;NOM
aŋkśaśԑ	aŋkśaśԑm	N;PSS1S;NOM;SG
aŋkśaśԑ	aŋkśaśԑmn	N;PSS1S;LOC;SG
aŋkərmə	aŋkərməsəm	V;PST;ARGNO1;ARGNOS
aŋkərmə	aŋkərməλən	V;PRS;ARGNO2;ARGNOS
aŋkərt	aŋkərmaλən	V;PST;INFER;ARGNO3;ARGNOS;LOC
aŋkərt	aŋəλəλ	V;PRS;ARGNO3;ARGNOS
aŋkəλ	aŋkəλ	N;NOM;SG
aŋkəλ	aŋkəλa	N;DAT;SG
aŋkəλ	aŋkəλən	N;LOC;SG
aŋkλ	aŋkλəta	N;PL;DAT
aŋkλ	aŋkλəλən	N;PSS3S;LOC;SG
aŋkԑ	aŋkԑm	N;PSS1S;NOM;SG
aŋśi	aŋśiti	V.PTCP;PRS
aŋən	aŋən	N;NOM;SG
aś	aśɛm	N;PSS1S;NOM;SG
aśa	aśa	N;NOM;SG
aśe	aŋkeλ-aśeλ	N;PSS3S;N;PSS3S;NOM;SG
aśe	aŋkeλən-aśeλən	N;PSS3S;LOC;N;PSS3S;LOC;SG
aśe	aśem	N;PSS1S;NOM;SG
