mɛsta	mɛsta	subs
mɛt	mɛt	adv
mɛt jɵχət	mɛt jɵχət	adv
mɛt šʉpəŋ	mɛt šʉpəŋ	adv
mɛtšə	mɛtšəste	v;PST;PL<3SG
mɛwəλ	mɛwəλ	subs
mɛwəλ	mɛwəλən	subs;LOC
mɛń nɛ	mɛń ńe	subs
mɛń nɛ	mɛń ńeŋən	subs;SG<2SG
mɛń nɛ	mɛń ńɛŋəλ	subs;SG<3SG
mɛŋk	mɛŋkəλ	nprop;SG<3SG
mɛŋk iki	mɛŋk ikeλ	nprop;SG<3SG
mɛŋk iki	mɛŋk iki	nprop
mɛšəm	mɛšəmsəλλe	v;PST;SG<3SG
mɵnti	mɵnti	adv
mɵrəχ	mɵrəχ	nprop
mɵrɛmə	mɵrɛməs	v;PST[3SG]
mɵŋχ	mɵŋχəsəλλe	v;PST;SG<3SG
mɵŋχ	mɵŋχətən	subs;PL;LOC
mɵš	mɵšəm	subs;SG<1SG
mɵšəŋ	mɵšəŋ	adj
mʉj	mʉj	adv
mʉj	mʉj	cconj
mʉj	mʉj	irogpro
mʉj	mʉja	subs;DLAT
mʉj	mʉjen	irogpro;SG<2SG
mʉj	mʉjəŋa	subs;PROPR;DLAT
mʉj	mʉjəλ	irogpro;SG<3SG
mʉj	mʉjəλən	irogpro;SG<3SG;LOC
mʉj kɛm	mʉj kɛm	irogpro
mʉj pă	mʉj pă	cconj
mʉj sir	mʉj sir	irogpro
mʉj wʉrən	mʉj wʉrən	irogpro
mʉj ărat	mʉj ărat	irogpro
mʉja	mʉja	irogpro
mʉjpər	mʉjpər	subs
mʉjpər	mʉjpərətən	subs;PL;LOC
mʉjpər χʉt	mʉjpər χʉt	subs
mʉjəŋ jʉχ	mʉjəŋ jʉχ	subs
mʉjəŋ jʉχ	mʉjəŋ jʉχλən	subs;PL<2DU
mʉjλə	mʉjλəsijət	v;PST;PASS;3PL
mʉntəλmə	mʉntəλməs	v;PST[3SG]
mʉr	mʉr	adj
mʉr	mʉrəλa	v;PRS;PASS[3SG]
mʉrta	mʉrta	adv
mʉrti mʉw	mʉrti mʉwa	subs;DLAT
mʉrti mʉw wʉj	mʉrti mʉw wʉjət	subs;PL
mʉs	mʉsəs	v;PST[3SG]
mʉs	mʉsəλ	v;PRS[3SG]
mʉsəŋ	mʉsəŋ	adv
mʉsəλ	mʉsəλ	v
mʉtšə	mʉtšəsən	v;PST;2SG
mʉw	mʉw	subs
mʉw	mʉwa	subs;DLAT
mʉw	mʉwew	subs;SG<1PL
mʉw	mʉwən	subs;LOC
mʉw	mʉwən	subs;SG<2PL
mʉw	mʉwət	subs;PL
mʉw	mʉwəta	subs;PL;DLAT
mʉw	mʉwəŋ	subs;PROPR
mʉw	mʉwəλ	subs;SG<3SG
mʉw	mʉwəλa	subs;SG<3SG;DLAT
mʉw	mʉwɛm	subs;SG<1SG
mʉw	mʉwɛŋ	subs;PROPR
mʉw păj	mʉw păj	subs
mʉw păj	mʉw păjən	subs;LOC
mʉw taχi	mʉw taχi	subs
mʉŋ	mʉŋ	ppron
mʉś χɵ	mʉś χɵ	nprop
mʉś χɵ	mʉś χɵjən	nprop;LOC
mʉśej	mʉśejətən	subs;PL;LOC
mʉλ	mʉλəm	v;PTCP.PST
mʉλ taχi	mʉλ taχija	subs;DLAT
mʉλtan	mʉλtan	nprop
mʉλtan	mʉλtanət	nprop;PL
mʉλtan jʉχ	mʉλtan jʉχ	nprop
mʉλtas	mʉλtas	adv
mʉλti	mʉλti	indfpro
mʉλti	mʉλtija	indfpro;DLAT
mʉλti	mʉλtijən	indfpro;LOC
mʉλti kɛmən	mʉλti kɛmən	adv
mʉλti wʉrən+dial.var.	mʉtti wʉrən	adv
mʉλtsər	mʉλsar	indfpro
mʉλtsər	mʉλtsər	indfpro
mʉλət	mʉλətsa	v;PST;PASS[3SG]
mʉλχa	mʉλχa	adv
mʉχti	mʉχteλən	pstp;3SG;LOC
mʉχti pʉrit	mʉχti pʉritsəλλe	v;PST;SG<3SG
mʉχti=	mʉχti	prvb
mʉχəλaja	mʉχəλaja	adv
nakɛmə	nakɛməsλe	v;PST;SG<3SG
naŋ	naŋ	ppron
naŋena	naŋena	ppron
naŋətti	naŋti	ppron
naλ	naλəp	subs;PROPR
nik kăwərt	nik kăwərsəŋən	v;PST;3DU
nik kăwərt	nik kăwərsəλən	v;PST;SG<3DU
nik kăwərt	nik kăwərsəλλe	v;PST;DU<3SG
nik kăwərt	nik kăwərtaλən	v;IMP.SG<2DU
nik kăwərt	nik kăwərti	v
nik mʉλ	nik mʉλsəŋən	v;PST;3DU
nik mʉλ	nik mʉλti	v;INF
nik χatəmə	nik χatəməs	v;PST[3SG]
nim χʉt sʉŋ	nim χʉt sʉŋən	subs;LOC
niməλ	niməλŋəλ	subs;DU<3SG
nin	nin	ppron
ninən	ninan	ppron
ninən	ninən	ppron
ninəti	ninəti	ppron
năj	năj	subs
nărəm	nărəmsəŋən	v;PST;3DU
năwər	năwərti	v;INF
năwər	năwərλa	v;PRS;PASS[3SG]
năŋk	năŋk	subs
năŋk	năŋka	subs;DLAT
năŋk	năŋkəp	subs;PROPR
nɛ	nɛ	adj
nɛ	nɛ	subs
nɛ	nɛŋəŋ	subs;PROPR
nɛ	nɛŋəλ	subs;SG<3SG
nɛ jăk	nɛ jăkət	subs;PL
nɛm	nɛməλ	subs;SG<3SG
nɛmasija	nɛmasija	adv
nɛməλt	nɛməλt	indfpro
nɛməλti	nɛməλ	indfpro
nɛməλti	nɛməλti	indfpro
nɛməλti	nɛməλtijən	indfpro;LOC
nɛmχʉjat	nɛmχʉjata	indfpro;DLAT
nɛpɛmə	nɛpɛməsλe	v;PST;SG<3SG
nɛš	nɛš	ptcl
nɛχʉjat	nɛχʉjata	subs;DLAT
nɵjsaχ	nɵjsaχa	subs;DLAT
nɵjsaχ	nɵjsaχλ	subs;SG<3SG
nɵm	nɵmman	v;CVB
nɵm	nɵmtəte	v;PRS;SG<3SG
nɵm	nɵmλəλe	v;PRS;SG<3SG
nɵmən	nɵmən	adv
nɵməs	nɵməssət	v;PST;3PL
nɵməs	nɵməssəŋən	v;PST;3DU
nɵməs	nɵməsəλ	v;PRS[3SG]
nɵməs	nɵməsλən	v;PRS;2SG
nɵməsijəλ	nɵmsijλəŋən	v;3DU
nɵməsijəλ	nɵməsijəλ	v
nɵməλta	nɵməλta	adv
nɵpət	nɵptəλ	subs;SG<3SG
nɵpət	nɵpətλən	subs;PL<3DU
nʉm wʉt	nʉm wʉt	subs
nʉmpi	nʉmpi	subs
nʉmpi	nʉmpija	subs;DLAT
nʉməs	nʉməs	subs
nʉməs	nʉməsən	subs;LOC
nʉməs	nʉməsəλ	subs;SG<3SG
nʉməs	nʉməsλaλ	subs;PL<3SG
nʉməs	nʉməsλən	subs;PL<3DU
nʉri	nʉri	subs
nʉrəm	nʉrməλa	subs;SG<3SG;DLAT
nʉwi	nʉwi	adj
nʉχ kiλ	nʉχ kiλsəŋən	v;PST;3DU
nʉχ kiλəmt	nʉχ kiλəmtəs	v;PST[3SG]
nʉχ mɛnəm	nʉχ mɛnəmsəλλe	v;PST;SG<3SG
nʉχ ninšəmtiλ	nʉχ ninšəmtiλəs	v;PST[3SG]
nʉχ pit	nʉχ pitəm	v;PTCP.PST
nʉχ pit	nʉχ pitλəm	v;PRS;1SG
nʉχ pit	nʉχ pitλəw	v;PRS;1PL
nʉχ pitəm	nʉχ pitəmsən	v;PST;2SG
nʉχ pʉnš	nʉχ pʉnša	v;IMP.2SG_
nʉχ pʉnš	nʉχ pʉnšəλ	v;PRS[3SG]
nʉχ pʉwλə	nʉχ pʉwλəs	v;PST[3SG]
nʉχ rakən	nʉχ rakənsət	v;PST;3PL
nʉχ rakən	nʉχ rakənsəŋən	v;PST;3DU
nʉχ săjkatiλ	nʉχ săjkatiλəs	v;PST[3SG]
nʉχ sʉr	nʉχ sʉrλət	v;PRS;3PL
nʉχ tăλ	nʉχ tăλe	v;IMP.SG<2SG
nʉχ tɵ	nʉχ tʉwəm	v;PTCP.PST
nʉχ tʉri	nʉχ tʉrijəs	v;PST[3SG]
nʉχ wɛśəs	nʉχ wɛśəssət	v;PST;3PL
nʉχ wʉ	nʉχ wʉs	v;PST[3SG]
nʉχ ɛsəλ	nʉχ ɛsəλsəλən	v;PST;SG<3DU
nʉχ ɛŋχ	nʉχ ɛŋχsəλe	v;PST;SG<3SG
nʉχ ɛŋχəs	nʉχ ɛŋχəsti	v;INF
nʉχ λʉλˊ	nʉχ λʉλˊəs	v;PST[3SG]
nʉχ χɵŋχ	nʉχ χɵŋχəs	v;PST[3SG]
nʉχ=	nʉχ	prvb
nʉχλi	nʉχλi	adv
pak	pakti	v;PTCP.PRS
pak	paktəm	v;PRS;1SG
pak	pakət	v;PRS[3SG]
pak	pakəλ	v;PRS[3SG]
pakən	pakənsən	v;PST;2SG
pant	panta	subs;DLAT
pant	pantət	subs;SG<3PL
pant	pantəta	subs;PL;DLAT
panən	panən	adv
par	partɛm	v;PTCP.PRS;1SG
par	parəm	v;PTCP.PST
par	parəs	v;PST[3SG]
par	parət	v;PRS[3SG]
parat	paratsən	v;PST;2SG
pasan	pasan	subs
pasan	pasana	subs;DLAT
pasan	pasanən	subs;LOC
pasti	pasti	adj
pati	pateλa	pstp;3PL;DLAT
pati	pati	subs
pati+dial.var.	pata	pstp
patlə	patləti	v;PTCP.PRS
patər ʉχ	patər ʉχ	subs
paśar jʉχ	paśar jʉχət	subs;PL
paλ	paλa	v;IMP.2SG_
paλ	paλti	v;PTCP.PRS
paλat	paλat	subs
paλatti	paλatteλən	adj;SG<3SG;LOC
paλtamə	paλtaməsən	v;PST;2SG
paλtap	paλtapəŋ	subs;PROPR
paλəŋ	paλəŋ	subs
paλəŋ	paλəŋən	subs;LOC
piri	piri	subs
pirəś	pirśa	adj;DLAT
pirəś	pirəś	adj
pirəś iki	pirəś iki	nprop
pit	pitməλ	v;PTCP.PST;3SG
pit	pitsa	v;PST;PASS[3SG]
pit	pitsajŋən	v;PST;PASS;3DU
pit	pitsajəm	v;PST;PASS;1SG
pit	pitsajət	v;PST;PASS;3PL
pit	pitseλ	v;PST;SG<3PL
pit	pitsəm	v;PST;1SG
pit	pitsət	v;PST;3PL
pit	pitsəŋən	v;PST;3DU
pit	pitsəλe	v;PST;SG<3SG
pit	pitsəλλe	v;PST;SG<3SG
pit	pittijən	v;PTCP.PRS;LOC
pit	pitəm	v;PTCP.PST
pit	pitəs	v;PST[3SG]
pit	pitəλ	v;PRS[3SG]
pit	pitλajən	v;PRS;PASS;2SG
pit	pitλəm	v;PRS;1SG
pit	pitλəmən	v;PRS;1DU
pit	pitλət	v;PRS;3PL
pit	pitλəw	v;PRS;1PL
piti	piti	adj
pitijəλ	pitijəλsajəw	v;PST;PASS;1PL
piś	piś	subs
piλ	piλaŋət	subs;PROPR;PL
piλa	piλa	pstp
piλa	piλɛma	pstp;1SG;DLAT
piλa+dial.var.	pitana	pstp;2DU;DLAT
pă	pă	cconj
pă	pă	ptcl
pă sir	pă sir	ptcl
pă śi	pă śi	adv
păj	păjən	subs;LOC
păjəm wɵλ	păjəm wɵλəm	v;PTCP.PST
păjəm wɵλ+dial.var.	păjəm wɵtati	v;IMP.2PL
păn	păn	subs
pănnɛ	pănnɛ	subs
părt	părsajŋən	v;PST;PASS;3DU
părt	părsəλλe	v;PST;SG<3SG
părt	părtəm	v;PTCP.PST
părt	părtλa	v;PRS;PASS[3SG]
păwət	păwtəm	v;PTCP.PST
păwət	păwətsəm	v;PST;1SG
păwət	păwətsət	v;PST;3PL
păšmek	păšmek	subs
pɛlki	pɛlka	adv
pɛlšaś	pɛlšaśλəw	v;PRS;1PL
pɛlək	pɛlka	subs;DLAT
pɛlək	pɛlken	subs;SG<2SG
pɛlək	pɛlək	subs
pɛlək	pɛləka	subs;DLAT
pɛlək	pɛləkən	subs;LOC
pɛlək	pɛλakən	subs;LOC
pɛntijəλ	pɛntijəλsa	v;PST;PASS[3SG]
pɛwəm	pɛwəmλajtən	v;PRS;PASS;2DU
pɛńśar	pɛńśarən	subs;LOC
pɛŋ kɛλ	pɛŋ kɛλ	subs
pɛś	pɛś	subs
pɛši	pɛšeλ	subs;SG<3SG
pɛši	pɛši	subs
pɛλi+dial.var.	pɛta	pstp
pɛλi+dial.var.	pɛλa	pstp
pɛλi+dial.var.	pɛλaλa	pstp;3SG;DLAT
pɛλŋa	pɛλŋa	subs
pɛλŋa	pɛλŋajət	subs;PL
pɵm	pɵmλi	subs;ABE
pɵn	pɵnən	subs;LOC
pɵrλə	pɵrλəλət	v;PRS;3PL
pɵrλə+dial.var.	pɵrtəs	v;PST[3SG]
pɵrλə+dial.var.	pɵrtəsət	v;PST;3PL
pɵrλə+dial.var.	pɵrtət	v;PRS[3SG]
pɵrλə+dial.var.	pɵrtəti	v;INF
pɵrλə+dial.var.	pɵrtətəm	v;PRS;1SG
pɵrλə+dial.var.	pɵrtətət	v;PRS;3PL
pɵrλəλə+dial.var.	pɵrtətəs	v;PST[3SG]
pɵsəŋ	pɵsəŋ	subs
pɵsəŋ	pɵsəŋən	subs;LOC
pɵšas	pɵšas	subs
pɵλən	pɵλən	subs
pɵλˊśaŋ	pɵλˊśaŋ	adj
pɵχəλmə	pɵχəλme	v;IMP.SG<2SG
pɵχəλmə	pɵχəλməsλe	v;PST;SG<3SG
pʉjar pʉχ	pʉjar pʉχ	subs
pʉjəkśijəλ	pʉjəkśijəλsət	v;PST;3PL
pʉjəkśə	pʉjəksa	v;PST;PASS[3SG]
pʉkəś	pʉkəś	subs
pʉl	pʉl	subs
pʉl	pʉlije	subs;DIM.MEL
pʉl	pʉlλaλ	subs;PL<3SG
pʉn	pʉn	subs
pʉn	pʉnaλən	v;IMP.SG<2DU
pʉn	pʉnman	v;CVB
pʉn	pʉnsəm	v;PST;1SG
pʉn	pʉnsəmən	v;PST;1DU
pʉn	pʉnsəŋən	v;PST;3DU
pʉn	pʉnsəλλe	v;PST;DU<3SG
pʉn	pʉnsəλλən	v;PST;SG<3DU
pʉn	pʉnəm	v;PTCP.PST
pʉn	pʉnən	subs;LOC
pʉn	pʉnəs	v;PST[3SG]
pʉn	pʉnət	subs;PL
pʉn	pʉnəŋ	subs;PROPR
pʉnant	pʉnansajət	v;PST;PASS;3PL
pʉnant	pʉnanəλ	v;PRS[3SG]
pʉnijəλ	pʉnijəλsət	v;PST;3PL
pʉnš	pʉnšəm	v;PTCP.PST
pʉnš	pʉnšəs	v;PST[3SG]
pʉnšijəλ	pʉnšijəλsa	v;PST;PASS[3SG]
pʉnšmə	pʉšməsλe	v;PST;SG<3SG
pʉnəmtiλ	pʉnəmtiλajje	v;IMP.2SG_ filling_syllable
pʉnənt	pʉnəntəs	v;PST[3SG]
pʉpi	pʉpeλ	subs;SG<3SG
pʉpi	pʉpi	subs
pʉpi	pʉpije	subs;DIM.MEL
pʉpi śăśi	pʉpi śăśi	subs
pʉr nɛ	pʉr nele	nprop;PEJ
pʉr nɛ	pʉr nelɛŋkeλa	nprop;DIM.PEJ;SG<3SG;DLAT
pʉra	pʉra	subs
pʉra	pʉraja	subs;DLAT
pʉra	pʉrajen	subs;SG<2SG
pʉra	pʉrajəna	subs;SG<2SG;DLAT
pʉrajən	pʉrajən	pstp
pʉres	pʉresəλ	v;PRS[3SG]
pʉri	pʉrijən	subs;LOC
pʉrit	pʉritsəλλe	v;PST;SG<3SG
pʉrit	pʉritti	v;INF
pʉriλə	pʉriλəsλəmən	v;PST;DU<1DU
pʉriλə	pʉriλəλəw	v;PRS;1PL
pʉrməs	pʉrməs	subs
pʉrməs	pʉrməsət	subs;PL
pʉrwʉs	pʉrwʉs	subs
pʉrwʉs	pʉrwʉsəλ	subs;SG<3SG
pʉrəχ	pʉrəχ	subs
pʉrəχ	pʉrχətən	subs;PL;LOC
pʉrəχ	pʉrχəλ	subs;SG<3SG
pʉrəχ	pʉrχɛm	subs;SG<1SG
pʉrλˊi	pʉrλˊeλ	subs;SG<3SG
pʉrλˊi	pʉrλˊi	subs
pʉs	pʉs	subs
pʉs	pʉsa	subs;DLAT
pʉs	pʉsəλ	subs;SG<3SG
pʉsi	pʉsijəλ	v;PRS[3SG]
pʉt	pʉt	subs
pʉt	pʉtsa	v;PST;PASS[3SG]
pʉt	pʉtsajət	v;PST;PASS;3PL
pʉt	pʉtti	v;INF
pʉt	pʉtən	subs;LOC
pʉt	pʉtən	subs;SG<3DU
pʉtrɛmə	pʉtrɛməsət	v;PST;3PL
pʉtər	pʉtrɛm	subs;SG<1SG
pʉtərt	pʉtərman	v;CVB
pʉtərt	pʉtərsəm	v;PST;1SG
pʉtərt	pʉtərsən	v;PST;2SG
pʉtərt	pʉtərtaλ	v;PRS[3SG]
pʉtərt	pʉtərtsəλe	v;PST;SG<3SG
pʉtərt	pʉtərtti	v;INF
pʉtərt	pʉtərtəs	v;PST[3SG]
pʉtərt	pʉtərtəλ	v;3SG
pʉtərt	pʉtərtəλ	v;PRS[3SG]
pʉwa pɛlək	pʉwa pɛlək	subs
pʉwli	pʉwli	subs
pʉwli	pʉwliλən	subs;PL<2DU
pʉŋəλ	pʉŋəλ	subs
pʉŋəλ	pʉŋəλən	subs;LOC
pʉŋəλ	pʉŋəλəλ	subs;SG<3SG
pʉŋəλ	pʉŋəλəλa	subs;SG<3SG;DLAT
pʉŋəλ	pʉŋλəλən	subs;SG<3PL;LOC
pʉŋχ	pʉŋχəλ	subs;SG<3SG
pʉš	pʉnšəm	v;PTCP.PST
pʉš	pʉš	subs
pʉš	pʉšsəw	v;PST;1PL
pʉši	pʉšija	subs;DLAT
pʉškan	pʉškan	subs
pʉškan	pʉškanəλ	subs;SG<3SG
pʉšəχ	pʉšəχ	subs
pʉšəχ	pʉšəχλaλ	subs;PL<3SG
pʉλ	pʉλti	v;INF
pʉλijəλ	pʉλijəλ	v
pʉλt	pʉλt	subs
pʉλt	pʉλti	subs;PROPR
pʉλət	pʉλətsa	v;PST;PASS[3SG]
pʉλət	pʉλətλəλλe	v;PRS;SG<3SG
pʉχ	pʉχ	subs
pʉχ	pʉχije	subs;DIM.MEL
pʉχ	pʉχŋən	subs;DU
pʉχ	pʉχŋənən	subs;DU;LOC
pʉχ	pʉχən	subs;SG<2DU
pʉχ	pʉχən	subs;SG<3DU
pʉχ	pʉχəλ	subs;SG<3PL
pʉχ	pʉχəλ	subs;SG<3SG
pʉχ	pʉχɛmən	subs;SG<1DU
pʉχ	pʉχλaλa	subs;PL<3SG;DLAT
rakən	rakənman	v;CVB
rakən	rakənsəŋən	v;PST;3DU
raχ	raχa	v;IMP.2SG_
raχ	raχəs	v;PST[3SG]
raχ	raχəλ	v;PRS[3SG]
raχəλt	raχəλsət	v;PST;3PL
răt	răt	subs
rɛp	rɛp	subs
rɛp	rɛpən	subs;LOC
rɛp	rɛpəλa	subs;SG<3SG;DLAT
rɵpit	rɵpitti	v;INF
rɵtna	rɵtna	subs
rɵtna χɵ	rɵtna χɵjəλ	subs;SG<3SG
rʉma	rʉma	adv
rʉtśə	rʉtśəsət	v;PST;3PL
rʉtśə	rʉtśəti	v;INF
rʉwa	rʉwa	subs
rʉwəŋ	rʉwəŋ	adj
rʉwɛmə	rʉwɛma	v;IMP.2SG_
sam	saməλ	subs;SG<3SG
sar	sar	ptcl
saran	saran	nprop
saran	saranət	nprop;PL
saran	saranλaλən	nprop;PL<3SG;LOC
saŋχəm	saŋχəm	subs
saχ	saχ	subs
sij	sij	subs
sij	sijən	subs;SG<3DU
sir	sir	subs
sir	śira	subs;DLAT
sir	śirəp	subs;PROPR
sira wʉra	sira wʉra	adv
siri	siri	adv
sirija	sirija	adv
siwəs	siwəsŋən	subs;DU
siwəs	siwəsən	subs;LOC
să	să	pstp
săpəλ	săpəλ	subs
săpəλ	săpəλλaλ	subs;PL<3SG
săpəλ+dial.var.	săpəta	subs;DLAT
sătˊ	sătˊəλ	v;PRS[3SG]
sătˊ	sătˊəλˊ	v;PRS[3SG]
sătˊ	sătˊλˊ	v;PRS[3SG]
sătˊ	săśəλ	v;PRS[3SG]
sătˊλi pitijəλ	sătˊλi pitijəλsəm	v;PST;1SG
săw śaləŋ	săw śaləŋ	subs
săśλi pit	sătˊλi pitəm	v;PTCP.PST
săśλi pit	sătˊλi pitəs	v;PST[3SG]
săśλi pit	săśλi pitəs	v;PST[3SG]
săχat	saχat	pstp
săχat	săχat	pstp
săχti	saχtɛma	pstp;1SG;DLAT
sɛm	sɛmtat	subs;PL<3PL
sɛm	sɛmŋət	subs;DU<3SG
sɛm	sɛmŋəλ	subs;DU<3SG
sɛm	sɛmŋəλan	subs;DU<3SG;LOC
sɛm	sɛməλ	subs;SG<3SG
sɛm	sɛmλaλ	subs;PL<3PL
sɛm jiŋk	sɛm jiŋkəλ	subs;SG<3SG
sɛm jiŋk	sɛm jiŋλaλ	subs;PL<3SG
sɛm pɛlək	sɛm pɛlək	adj;eyed
sɛma pit	sɛma pitəλ	v;PRS[3SG]
sɛmjă	sɛmjăjən	subs;LOC
sɛmsajʉt	sɛmsajʉtət	subs;PL
sɛmsajʉt	sɛmsajʉtəta	subs;PL;DLAT
sɛr	sɛr	adj
sɛw	sɛwpi	subs;PROPR
sɛwi	sɛwiλaλəw	v;PRS;DU<1PL
sɛwəmə	sɛwəməλ	v;PRS[3SG]
sɛwəmə	sɛwəməλət	v;PRS;3PL
sɛwər	sɛwərsəλe	v;PST;SG<3SG
sɛwər	sɛwərti	v;INF
sɛwərmə	sɛwərməsijŋən	v;PST;PASS;3DU
sɛwəs	sɛwəs	subs
sɛwəs jɛw	sɛwəs jɛwən	subs;LOC
sɛŋk	sɛŋman	v;CVB
sɛŋk	sɛŋsajət	v;PST;PASS;3PL
sɛŋk	sɛŋsəλλe	v;PST;SG<3SG
sɵn	sɵn	subs
sɵn	sɵna	subs;DLAT
sɵn	sɵnət	subs;PL
sɵn	sɵnəλ	subs;SG<3SG
sɵχ	sɵχ	subs
sɵχtə	sɵχtəsi	v;PST;PASS[3SG]
sɵχəm	sɵχəm	subs
sʉmət	sʉmtət	subs;PL
sʉmət	sʉmət	subs
sʉntəmə	sʉntəməs	v;PST[3SG]
sʉntəmə	sʉntəməseλ	v;PST;SG<3PL
sʉntəmə	sʉntəməsmən	v;PST;1DU
sʉntəmə	sʉntəməsŋən	v;PST;3DU
sʉntəmə	sʉntəməsət	v;PST;3PL
sʉpas	sʉpasa	subs;DLAT
sʉr	sʉrəŋ	subs;PROPR
sʉra	sʉra	adv
sʉrt	sʉrtət	subs;PL
sʉrńi	sʉrńi	subs
sʉrəm	sʉrma	subs;DLAT
sʉrəm	sʉrmɛm	subs;SG<1SG
sʉs	sʉs	subs
sʉs	sʉsən	subs;LOC
sʉs kɵrt	sʉs kɵrta	subs;DLAT
sʉs kɵrt	sʉs kɵrtan	subs;SG<3DU
sʉt	sʉt	cardnum
sʉt	sʉta	subs;DLAT
sʉt	sʉtəŋ	cardnum;PROPR
sʉtəp	sʉtpəλ	subs;SG<3SG
sʉtəp	sʉtpəλa	subs;SG<3SG;DLAT
sʉŋ	sʉŋ	subs
sʉŋ	sʉŋa	subs;DLAT
sʉŋ	sʉŋən	subs;LOC
sʉŋ nʉrəm	sʉŋ nʉrəm	subs
sʉŋ nʉrəm	sʉŋ nʉrəma	subs;DLAT
sʉŋ wʉs	sʉŋ wʉs	subs
sʉŋ wʉs	sʉŋ wʉsa	subs;DLAT
sʉχ	sʉχ	subs
sʉχ	sʉχəŋ	subs;PROPR
sʉχ	sʉχəλ	subs;SG<3SG
sʉχəλ	sʉχλəŋ	subs;PROPR
taj	tajmaλ	v;PTCP.PST;3SG
taj	tajseλ	v;PST;SG<3PL
taj	tajsət	v;PST;3PL
taj	tajsəŋən	v;PST;3DU
taj	tajsɛm	v;PST;SG<1SG
taj	tajti	v;INF
taj	tajti	v;PTCP.PRS
taj	tajəm	v;PTCP.PST
taj	tajəs	v;PST[3SG]
taj	tajəλ	v;PRS[3SG]
taj	tajλaλe	v;PRS;DU<3SG
taj	tajλew	v;PRS;SG<1PL
taj	tajλŋən	v;PRS;3DU
taj	tajλəm	v;PRS;1SG
taj	tajλəmən	v;PRS;1DU
taj	tajλən	v;PRS;2SG
taj	tajλət	v;PRS;3PL
taj	tajλəŋən	v;PRS;3DU
taj	tajλəλe	v;PRS;SG<3SG
tam	tam	pro
tam pɛlək	tam pɛlək	subs
tampijən	tampijən	pstp
tamχatλ	tamχatλ	adv
tapri pʉlχi	tapri pʉlχi	adj
tarəptə	tarəptəλλe	v;PRS;SG<3SG
tata	tata	adv
tawri	tawret	subs;PL
taλ	taλ	subs
taλ	taλa	subs;DLAT
taλ	taλən	subs;LOC
taλ	taλətən	subs;PL;LOC
taλ+dial.var.	tat	subs
taλaŋ	taλaŋ	adj
taλaŋ	taλaŋa	adj;DLAT
taλaŋ tɛλən	taλaŋ tɛλən	adv
taλta	taλta	adv
taχ	taχti	v;PTCP.PRS
taχ	taχəs	v;PST[3SG]
taχa	taχa	subs
taχi	taχen	subs;SG<2SG
taχi	taχet	subs;PL
taχi	taχeλ	subs;SG<3SG
taχi	taχeλən	subs;SG<3SG;LOC
taχi	taχi	subs
taχi	taχija	subs;DLAT
taχi	taχijən	subs;LOC
taχi	taχiλaλ	subs;PL<3SG
tij	tija	subs;DLAT
tij	tijəp	subs;PROPR
tij	tijəŋ	subs;PROPR
tij	tijəλ	subs;SG<3SG
tiw	tiw	adv
tiw	tiwtijən	v;PTCP.PRS;LOC
tiw	tiwəm	v;PTCP.PST
tiw	tiwəs	v;PST[3SG]
tištə	tištəs	v;PST[3SG]
tištə	tištəλ	v;PRS[3SG]
tiλəś	tiλśijen	subs;DIM.MEL;SG<2SG
tiλəś	tiλəś	subs
tiχəλ	tiχəλ	subs
tiχəλ	tiχəλa	subs;DLAT
tiχəλ	tiχλət	subs;PL
tiχəλ	tiχλəλ	subs;SG<3SG
tăka	tăka	adj
tăka	tăka	adv
tăka	tăkašək	adj;COMPR
tăkλi+dial.var.	tăkλa	pstp
tărəm	tărəm	adj
tăŋχa	tăŋχa	adv
tăś	tăśen	subs;SG<2SG
tăś	tăśən	subs;LOC
tăś	tăśəλ	subs;SG<3SG
tăśəŋ	tăśəŋ	adj
tăśəŋšək	tăśəŋšək	adj
tăλ	tăλa	v;IMP.2SG_
tăλ	tăλəm	v;PTCP.PST
tăλ	tăλəs	v;PST[3SG]
tăλ	tăλλa	v;PRS;PASS[3SG]
tɛkəptə	tɛkəptəλ	v;PRS[3SG]
tɛm	tɛmλajət	v;PRS;PASS;3PL
tɛpəllɛ	tɛpəllɛ	nprop
tɛλ	tɛλ	adj
tɛλ	tɛλ	subs
tɛλ	tɛλəλ	subs;SG<3SG
tɛλən	tɛλən	adv
tɵ	tɵsi	v;PST;PASS[3SG]
tɵ	tɵsijŋən	v;PST;PASS;3DU
tɵ	tɵsλaλ	v;PST;PL<3PL
tɵ	tɵsλe	v;PST;PL<3SG
tɵ	tɵsλe	v;PST;SG<3SG
tɵ	tɵtan	v;PTCP.PRS;3DU
tɵ	tɵti	v;INF
tɵ	tɵti	v;PTCP.PRS
tɵ	tɵtɛm	v;PRS;SG<1SG
tɵ	tɵλ	v;PRS[3SG]
tɵ	tɵλem	v;PRS;SG<1SG
tɵ	tɵλew	v;PRS;SG<1PL
tɵ	tɵλi	v;PRS;PASS[3SG]
tɵ	tɵλijəm	v;PRS;PASS;1SG
tɵ	tɵλijət	v;PRS;PASS;3PL
tɵ	tɵλəm	v;PRS;1SG
tɵ	tɵλλe	v;PRS;PL<3SG
tɵ	tʉwman	v;CVB
tɵ	tʉwəm	v;PTCP.PST
tɵ	tʉwɛ	v;IMP.SG<3SG
tɵjəm	tɵjəmsən	v;PST;2SG
